person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,cb_person_default_on_file,cb_person_cred_hist_length
64,139231,OTHER,36,PERSONAL,C,25579,7.922380344458593,0,N,13
27,57066,OWN,33,EDUCATION,C,13260,12.4821796214784,0,N,28
46,122072,MORTGAGE,15,MEDICAL,B,22360,17.237125551262803,0,N,2
46,25752,RENT,31,DEBTCONSOLIDATION,C,16929,15.273379606544834,1,N,4
53,106753,OWN,37,PERSONAL,A,30081,5.38613384579212,0,N,2
40,98025,MORTGAGE,39,HOMEIMPROVEMENT,C,31984,5.107258291978585,0,N,2
49,21353,OWN,4,DEBTCONSOLIDATION,D,7158,6.707052921965982,0,N,10
52,46986,RENT,16,PERSONAL,E,25663,10.051607091359424,1,N,2
47,106907,MORTGAGE,21,HOMEIMPROVEMENT,C,13386,13.053233152288684,0,N,13
66,124901,OTHER,38,PERSONAL,B,22487,17.263774150787544,0,N,22
52,34691,OWN,17,PERSONAL,A,27216,7.141891430178456,0,N,6
24,89847,RENT,27,DEBTCONSOLIDATION,B,1216,7.2871852505594426,0,N,16
67,68075,OTHER,12,PERSONAL,B,30910,17.954455934953543,1,N,16
38,30794,RENT,0,EDUCATION,A,8194,18.86037386541323,1,N,16
23,88470,OWN,18,HOMEIMPROVEMENT,F,34973,13.269341032334786,0,N,18
54,36406,RENT,33,MEDICAL,E,23757,16.77338904653971,1,N,10
68,95930,MORTGAGE,3,VENTURE,A,28423,10.140066768818516,0,N,22
36,135897,RENT,2,DEBTCONSOLIDATION,C,13817,19.194003215861912,1,N,15
63,46872,OWN,9,HOMEIMPROVEMENT,D,29742,18.573206779832123,1,N,19
47,61708,MORTGAGE,27,EDUCATION,A,33867,17.74407418342198,1,N,28
49,135492,RENT,33,HOMEIMPROVEMENT,B,17983,5.194723837479349,0,N,17
48,126629,RENT,38,MEDICAL,B,26435,12.849471265180355,0,N,24
65,40800,MORTGAGE,18,DEBTCONSOLIDATION,A,23168,5.399927033634924,0,N,10
25,63397,OTHER,35,HOMEIMPROVEMENT,C,7438,15.161683307656563,0,N,28
54,143313,OTHER,2,EDUCATION,G,30676,7.751654454401862,1,Y,28
60,57909,MORTGAGE,22,DEBTCONSOLIDATION,B,28257,14.592199414450661,0,N,29
56,41352,RENT,16,EDUCATION,C,16939,6.469378913218818,0,N,16
43,121975,OTHER,6,DEBTCONSOLIDATION,B,24564,16.3492422441711,0,N,21
48,113848,MORTGAGE,25,VENTURE,E,12773,15.896719846435557,0,N,22
68,125596,OWN,17,MEDICAL,E,14334,5.069148252366466,0,N,29
65,35438,RENT,5,VENTURE,A,29701,16.88079754382268,1,N,16
50,108921,OWN,30,PERSONAL,E,12632,7.456809864083478,0,N,10
54,64999,RENT,28,EDUCATION,A,23204,6.639352059501604,0,N,29
52,38482,OTHER,8,VENTURE,A,14932,12.50370809199028,0,N,3
40,52471,OWN,34,EDUCATION,C,2376,13.851368280099779,0,N,22
51,67279,OWN,16,DEBTCONSOLIDATION,B,26147,6.5465871398343065,0,N,12
42,129413,MORTGAGE,11,EDUCATION,B,13353,9.571228602069384,0,N,23
52,126748,OTHER,35,PERSONAL,C,12916,11.116923533981662,0,N,4
22,74213,OTHER,23,EDUCATION,A,22043,19.15424027300521,0,N,11
37,133909,RENT,9,DEBTCONSOLIDATION,A,32263,8.769833867281639,0,N,10
44,33026,MORTGAGE,29,DEBTCONSOLIDATION,B,1725,8.907320683748447,0,N,17
61,127625,MORTGAGE,28,VENTURE,A,7269,14.890928407428182,0,N,28
50,105184,RENT,38,MEDICAL,A,32962,15.907287391691064,1,N,11
22,25435,OWN,9,HOMEIMPROVEMENT,A,18589,5.162332370017469,0,N,9
59,28493,RENT,38,VENTURE,D,29543,7.010462790737355,1,N,5
65,92227,RENT,27,PERSONAL,E,33411,10.365365540748611,0,N,22
43,79321,RENT,17,HOMEIMPROVEMENT,A,31385,14.48016511656166,1,N,9
69,22763,MORTGAGE,16,EDUCATION,A,7673,7.011785212629164,0,N,16
51,40389,RENT,10,VENTURE,C,23156,10.354236731608417,1,N,11
66,51498,RENT,0,HOMEIMPROVEMENT,F,30856,6.203039204997793,0,N,27
41,83755,RENT,16,VENTURE,A,15222,13.566707500968516,0,Y,13
42,121545,OTHER,35,EDUCATION,E,29421,11.395479951127466,0,N,16
21,55825,OWN,35,DEBTCONSOLIDATION,B,22690,16.821218423715173,0,N,2
46,36934,OWN,8,VENTURE,F,33097,13.608326613226124,1,N,9
61,25574,OWN,27,PERSONAL,A,27066,14.886613522077502,1,N,23
21,58179,OWN,32,HOMEIMPROVEMENT,G,23240,15.067374664471208,1,N,24
45,21587,MORTGAGE,2,HOMEIMPROVEMENT,B,9239,13.844128877094775,0,N,21
36,62782,MORTGAGE,7,HOMEIMPROVEMENT,F,5008,5.241380638396476,0,N,16
59,124224,RENT,5,VENTURE,B,16954,17.480889218365466,0,N,16
52,74412,MORTGAGE,5,EDUCATION,B,26038,18.75049373154934,1,N,29
28,80561,OWN,28,VENTURE,D,6193,13.013603935098331,0,N,12
62,97224,OTHER,36,VENTURE,C,8734,6.682374438609546,0,N,23
67,24409,RENT,11,DEBTCONSOLIDATION,C,25305,14.820523174765817,1,N,27
58,147159,RENT,8,HOMEIMPROVEMENT,B,31539,10.455954266893421,0,N,17
48,91319,OWN,18,EDUCATION,D,26163,6.099201119158358,0,N,11
61,119016,OWN,16,MEDICAL,F,24360,17.813106255174386,0,N,5
45,46751,OWN,31,EDUCATION,A,34243,15.675700315002983,1,N,29
54,58174,MORTGAGE,34,VENTURE,C,21724,17.072376150552216,0,N,11
69,142678,RENT,13,PERSONAL,E,11931,16.94190055011461,0,Y,27
44,76572,OWN,15,EDUCATION,C,21967,10.365174998529612,0,N,19
43,81416,OTHER,20,HOMEIMPROVEMENT,D,28476,12.23319515557747,0,N,18
32,32041,RENT,11,PERSONAL,E,30424,8.504816774857897,1,N,17
26,43227,RENT,23,MEDICAL,D,6023,16.32344803724116,0,N,21
55,55201,MORTGAGE,33,MEDICAL,C,30700,12.85942603272329,0,N,29
64,56069,RENT,7,PERSONAL,F,23744,14.750083479837482,1,N,8
39,102190,OWN,20,MEDICAL,E,18732,10.349334487869712,0,N,25
20,46370,OWN,7,PERSONAL,D,11277,15.187737962000206,0,Y,20
27,115018,OTHER,27,VENTURE,A,6000,15.06807046666006,0,Y,20
65,145342,RENT,15,PERSONAL,A,30756,16.552379177184203,1,N,6
35,147173,RENT,9,VENTURE,C,14859,7.331562382801441,0,N,11
33,31586,MORTGAGE,14,HOMEIMPROVEMENT,C,12734,14.355025641347838,0,N,27
31,70231,OWN,3,HOMEIMPROVEMENT,B,19830,18.192145314624558,0,N,24
42,145758,OTHER,25,MEDICAL,A,10792,6.412418332695953,0,N,5
34,25322,OWN,14,DEBTCONSOLIDATION,B,20461,19.411200062055144,1,N,8
47,85294,RENT,35,DEBTCONSOLIDATION,D,23439,8.116746854345529,0,N,19
53,99468,RENT,31,PERSONAL,E,9098,19.04819525770993,1,N,12
21,49299,OTHER,37,VENTURE,E,11428,18.02029868524151,0,N,2
51,110715,RENT,3,HOMEIMPROVEMENT,B,22139,16.552822042918123,1,N,23
42,90793,OTHER,8,HOMEIMPROVEMENT,B,13315,8.14151285643484,0,N,5
41,66501,OTHER,34,HOMEIMPROVEMENT,B,9326,8.246570021461403,0,N,17
44,77134,OWN,27,MEDICAL,B,29976,8.889572862363769,0,N,24
41,131672,OTHER,36,HOMEIMPROVEMENT,C,14011,17.15684648478554,0,N,2
41,29777,RENT,8,DEBTCONSOLIDATION,B,12543,7.8153392796271675,0,N,2
68,31249,MORTGAGE,1,EDUCATION,A,8062,13.712611649630515,0,N,22
61,140902,MORTGAGE,2,MEDICAL,B,30563,16.662935655788175,0,N,18
25,41390,RENT,4,PERSONAL,A,33580,11.90945111865004,1,N,3
34,40369,MORTGAGE,9,EDUCATION,A,12866,17.61119101640785,0,N,4
62,32881,MORTGAGE,27,MEDICAL,B,11219,13.431544974631539,0,N,18
56,29587,OTHER,14,MEDICAL,A,8986,13.926880850961254,0,N,25
52,113800,MORTGAGE,13,VENTURE,B,10535,15.151749638816838,0,N,3
27,94327,MORTGAGE,22,EDUCATION,A,24657,17.689685594537874,0,N,3
63,127009,MORTGAGE,12,EDUCATION,C,20511,5.069509923775337,0,N,9
63,107911,OWN,15,DEBTCONSOLIDATION,G,24455,10.888329183869956,1,N,8
24,108147,RENT,29,EDUCATION,B,25982,19.444872750749006,1,N,20
58,127562,OTHER,39,HOMEIMPROVEMENT,C,14788,6.480076474899613,0,N,22
23,27833,MORTGAGE,7,DEBTCONSOLIDATION,E,24380,8.501727720418886,1,N,20
25,137574,RENT,16,HOMEIMPROVEMENT,B,34130,13.56396617960711,0,N,12
64,67013,MORTGAGE,29,DEBTCONSOLIDATION,A,9133,17.868196163093813,0,N,12
51,137341,OWN,16,PERSONAL,A,4801,6.458049990424378,0,N,22
49,147785,OWN,34,DEBTCONSOLIDATION,B,1211,5.060456092059485,0,N,26
66,83620,MORTGAGE,0,PERSONAL,C,5796,15.305327734882622,0,N,20
54,35754,MORTGAGE,23,DEBTCONSOLIDATION,A,24404,13.95953072264813,1,N,12
59,127584,MORTGAGE,24,PERSONAL,E,3661,9.065907558174452,0,Y,14
35,98113,OWN,1,HOMEIMPROVEMENT,A,27036,19.364223764161316,0,N,4
32,116631,OWN,24,DEBTCONSOLIDATION,E,13430,13.387248505436265,0,N,2
69,106784,RENT,13,VENTURE,F,12548,14.951199843862392,0,N,6
61,55282,OTHER,38,DEBTCONSOLIDATION,G,18477,10.681732933854757,1,N,4
49,56737,OTHER,32,PERSONAL,D,8744,18.82382306742757,0,N,4
38,137972,OWN,16,MEDICAL,A,10525,9.141149519126708,0,N,13
36,117427,OTHER,30,HOMEIMPROVEMENT,C,10056,16.231812921368892,0,Y,5
38,44124,MORTGAGE,9,VENTURE,A,26862,6.749990942772797,0,N,19
47,90102,RENT,5,MEDICAL,E,21539,13.066798011874702,0,N,19
45,22196,OWN,38,MEDICAL,B,5617,13.666843462286044,0,N,25
56,81527,OWN,24,HOMEIMPROVEMENT,B,6721,7.8253034657151535,0,N,20
45,116651,OTHER,37,DEBTCONSOLIDATION,E,18956,9.85665114485219,0,N,5
42,135477,MORTGAGE,36,EDUCATION,A,19385,7.680457953958117,0,Y,3
28,105395,RENT,29,VENTURE,A,26475,17.67539129031049,1,N,6
31,31345,OTHER,33,DEBTCONSOLIDATION,B,18491,14.857835899852063,1,N,13
20,144544,OWN,17,HOMEIMPROVEMENT,C,9175,11.696511391735534,0,N,26
20,54077,OWN,23,EDUCATION,C,22241,13.339703756761203,0,N,10
66,86400,OTHER,26,HOMEIMPROVEMENT,C,24655,10.160623257708032,0,N,25
53,32055,MORTGAGE,26,HOMEIMPROVEMENT,E,29370,11.431089891144751,1,N,26
51,123693,RENT,38,MEDICAL,A,29950,14.290577011171528,0,N,26
67,105283,RENT,20,DEBTCONSOLIDATION,B,22896,8.172179013284417,0,N,13
44,64484,RENT,18,HOMEIMPROVEMENT,C,31373,7.011444368788233,0,N,14
59,97514,RENT,38,DEBTCONSOLIDATION,C,29460,19.166883397652185,1,N,26
64,110135,MORTGAGE,22,EDUCATION,B,20631,8.55281698625838,0,N,14
20,55771,OWN,38,MEDICAL,A,12263,12.428366704705029,0,N,27
35,132478,OWN,14,EDUCATION,A,4856,16.422837743352332,0,N,19
58,77654,RENT,1,EDUCATION,A,19782,13.341251131670505,0,N,20
24,66540,RENT,34,MEDICAL,B,30376,14.523120207010258,1,N,21
41,103151,RENT,19,DEBTCONSOLIDATION,A,17368,7.4514942042207215,0,N,2
48,126263,OTHER,27,EDUCATION,B,31825,10.923927141777419,0,N,23
22,130284,OTHER,14,PERSONAL,A,16076,15.353551302575442,0,N,13
31,137399,OWN,15,DEBTCONSOLIDATION,D,19563,8.14679357516161,0,N,3
45,124885,OWN,32,HOMEIMPROVEMENT,E,28392,12.25334757364314,0,N,5
35,142393,RENT,11,MEDICAL,B,2312,13.838746252694026,0,N,6
56,49377,OTHER,38,MEDICAL,B,30129,16.83999192610393,1,N,21
41,115567,MORTGAGE,38,DEBTCONSOLIDATION,F,29605,8.245131492984164,0,N,23
48,69573,OTHER,19,PERSONAL,B,20556,19.67137900774737,1,N,27
33,62733,OWN,28,PERSONAL,G,20476,19.511395238017307,1,N,11
47,149344,OTHER,2,PERSONAL,A,27815,5.184402805771849,0,Y,23
24,31760,OWN,4,PERSONAL,E,20016,10.519662835305198,0,N,26
66,133226,RENT,1,VENTURE,B,21647,6.017592746785416,0,N,26
68,119250,MORTGAGE,22,MEDICAL,A,14885,9.758698949594468,0,N,2
49,45762,RENT,25,EDUCATION,G,6628,14.105943290192926,1,N,11
65,70986,RENT,25,MEDICAL,F,18581,14.131047917178181,0,N,16
24,54332,MORTGAGE,6,MEDICAL,B,21887,6.449956423242629,0,Y,9
31,60100,MORTGAGE,9,MEDICAL,F,9692,15.156775045562286,0,N,22
35,24944,MORTGAGE,4,PERSONAL,A,16171,17.695082353040362,1,N,18
45,68825,OWN,11,PERSONAL,C,20512,14.467467927495402,0,N,13
45,33877,RENT,31,VENTURE,A,3294,9.649489137519366,0,N,6
67,49990,OWN,30,DEBTCONSOLIDATION,A,16019,5.037425866225215,0,N,7
40,149065,MORTGAGE,21,MEDICAL,D,4914,14.72612801257788,0,N,17
58,128443,OWN,16,HOMEIMPROVEMENT,B,30743,15.166309738482559,0,Y,8
55,119612,MORTGAGE,19,DEBTCONSOLIDATION,A,24372,15.631238986431534,0,N,20
52,137674,OTHER,19,VENTURE,B,17282,5.588908416578392,0,N,10
49,135074,MORTGAGE,7,PERSONAL,A,33029,12.746716411196614,0,N,20
56,75283,RENT,33,MEDICAL,C,25621,11.2014689535789,0,N,18
42,144041,RENT,22,PERSONAL,A,17358,16.510224041764147,0,N,20
29,23258,RENT,37,DEBTCONSOLIDATION,D,32863,15.840338419802462,1,N,24
24,140809,OWN,27,EDUCATION,A,14891,19.259912453286816,0,N,11
55,51629,RENT,12,PERSONAL,B,26525,18.46265035116376,1,N,18
53,57579,MORTGAGE,28,PERSONAL,A,12760,13.370101925761478,0,N,15
50,42958,OTHER,7,VENTURE,C,28297,19.707108822124034,1,N,15
29,59465,RENT,10,EDUCATION,A,22621,7.25319213750272,0,Y,21
38,105853,OWN,17,DEBTCONSOLIDATION,B,15572,5.107380253930138,0,N,24
51,35775,OTHER,24,HOMEIMPROVEMENT,B,32867,6.617492734901231,0,N,16
20,96575,RENT,21,HOMEIMPROVEMENT,E,28910,10.326677468733799,0,N,28
24,114633,RENT,34,HOMEIMPROVEMENT,A,31889,16.328890474958552,1,N,29
64,54207,OTHER,28,MEDICAL,D,20701,10.74600259539041,0,N,20
23,42553,RENT,20,HOMEIMPROVEMENT,A,21428,16.709029515834587,1,N,8
35,129938,OWN,6,MEDICAL,A,19605,16.14176206492744,0,N,17
43,73632,MORTGAGE,11,DEBTCONSOLIDATION,A,17244,16.915247013420572,0,N,21
35,20055,MORTGAGE,35,DEBTCONSOLIDATION,A,30264,7.809084682992877,1,N,24
21,138012,OTHER,23,PERSONAL,B,24203,12.74050280095177,0,N,10
68,108697,MORTGAGE,31,HOMEIMPROVEMENT,G,22102,15.69037682747117,1,N,27
47,52873,RENT,26,VENTURE,A,22198,9.262620554885896,0,N,22
51,121505,RENT,31,DEBTCONSOLIDATION,B,27961,17.57039627924801,1,Y,20
46,100720,OWN,31,EDUCATION,B,27010,16.689679487853347,0,N,18
39,86205,MORTGAGE,31,EDUCATION,B,8237,6.798147916252255,0,N,20
43,98199,OTHER,25,DEBTCONSOLIDATION,B,3984,8.26831977524428,0,N,21
31,45318,RENT,10,PERSONAL,E,20640,8.560600936363087,0,N,13
69,53734,OTHER,17,EDUCATION,A,27012,18.177148332802783,1,N,3
54,102227,RENT,38,EDUCATION,D,25548,7.80090308509333,0,N,5
52,38522,RENT,4,PERSONAL,A,8179,14.331444384271993,0,N,22
52,31656,OWN,15,PERSONAL,B,34185,5.973681060789126,1,Y,9
62,35893,MORTGAGE,10,PERSONAL,B,23858,13.287580349562699,1,N,12
56,131393,OWN,34,VENTURE,B,1982,7.118781534794961,0,N,12
31,36493,MORTGAGE,10,PERSONAL,A,23807,13.632435873332826,1,N,29
22,23632,OTHER,22,PERSONAL,A,18522,10.516935854457625,1,N,13
20,115872,MORTGAGE,33,PERSONAL,A,18214,14.085240950179378,0,N,6
52,108648,OTHER,16,DEBTCONSOLIDATION,D,31089,10.916648335330803,0,N,19
59,81779,RENT,9,HOMEIMPROVEMENT,A,32454,17.814428167675473,1,N,16
29,58452,OTHER,17,DEBTCONSOLIDATION,C,14492,16.354665949866256,0,N,18
62,33266,OTHER,7,HOMEIMPROVEMENT,A,8632,17.670533140849752,0,N,10
63,141187,RENT,25,VENTURE,E,16387,8.33078326452963,0,N,5
48,136603,OTHER,2,VENTURE,B,21672,7.232239825108321,0,N,15
32,81607,OTHER,23,EDUCATION,A,27544,13.360020025638104,0,N,10
31,36940,RENT,2,DEBTCONSOLIDATION,G,25174,18.092498183558767,1,N,10
50,44003,RENT,37,HOMEIMPROVEMENT,A,3471,6.659359347447893,0,N,18
65,147880,RENT,1,VENTURE,C,30377,8.50832272413718,0,N,13
21,118408,MORTGAGE,34,VENTURE,C,30319,16.189973275865455,0,N,8
69,54815,RENT,16,DEBTCONSOLIDATION,B,21721,11.980414666567134,0,N,28
54,50869,RENT,8,EDUCATION,F,22534,14.05194955577955,1,Y,13
42,69297,OTHER,35,PERSONAL,D,26348,13.876316363319322,0,N,13
36,80107,OWN,21,MEDICAL,D,22563,11.185324415470951,0,N,7
45,102793,OWN,30,EDUCATION,G,12864,15.585534604496031,1,N,17
27,36682,MORTGAGE,33,MEDICAL,B,13178,17.784037148330988,0,Y,3
48,39622,MORTGAGE,23,EDUCATION,A,13388,18.61635573605256,0,N,11
45,50408,OWN,8,EDUCATION,D,12049,5.696173980095162,0,N,5
29,28837,OWN,1,PERSONAL,B,11872,13.30409191447289,0,Y,6
45,84210,RENT,20,VENTURE,A,2778,5.605573181582836,0,N,6
53,35407,OTHER,33,HOMEIMPROVEMENT,B,27595,18.5139516580548,1,N,8
60,49309,RENT,26,EDUCATION,E,26164,11.438987110767313,1,N,27
26,91918,MORTGAGE,36,PERSONAL,A,1272,18.507881150033377,0,N,3
23,113190,OWN,6,MEDICAL,D,2501,7.815251147762581,0,N,20
69,38895,MORTGAGE,21,DEBTCONSOLIDATION,B,11297,7.435568605297872,0,N,19
64,141284,RENT,3,DEBTCONSOLIDATION,A,14270,18.624862144119902,1,N,8
30,119087,MORTGAGE,13,VENTURE,D,4576,19.075633745661932,0,N,15
48,106912,MORTGAGE,33,DEBTCONSOLIDATION,F,15626,16.501844509944625,0,N,16
55,20370,OTHER,22,EDUCATION,A,2281,8.330380592204623,0,N,24
44,134212,MORTGAGE,24,MEDICAL,B,18653,7.579780891581573,0,N,26
40,20486,RENT,0,EDUCATION,B,5335,16.22019609225316,1,N,21
55,43762,OTHER,14,DEBTCONSOLIDATION,D,12676,14.521620748079686,0,N,16
29,46613,MORTGAGE,31,HOMEIMPROVEMENT,A,26727,18.081149873239827,1,Y,21
56,132804,RENT,13,DEBTCONSOLIDATION,A,29947,9.1521712754286,0,Y,23
28,23196,OWN,20,HOMEIMPROVEMENT,C,11657,9.430357103905745,0,N,29
43,127856,OTHER,6,DEBTCONSOLIDATION,B,3254,15.974616792653974,0,N,15
54,138975,MORTGAGE,35,VENTURE,B,26408,9.018029116762703,0,Y,4
68,114937,MORTGAGE,20,MEDICAL,E,13094,11.935658478579626,0,N,4
54,120565,OTHER,39,HOMEIMPROVEMENT,E,9759,12.802132145801929,0,N,26
67,96349,RENT,11,PERSONAL,F,13447,15.037767842983408,0,N,24
55,84839,MORTGAGE,14,VENTURE,A,15145,10.16575261624236,0,N,13
37,61916,RENT,14,EDUCATION,E,29767,17.875054695498747,1,N,26
68,28572,OTHER,16,DEBTCONSOLIDATION,C,15760,11.034935402208085,0,N,3
58,133312,MORTGAGE,33,MEDICAL,A,4187,5.620599455520784,0,N,5
51,48225,OWN,34,MEDICAL,C,17982,6.00503139789722,0,N,9
43,65853,OWN,38,DEBTCONSOLIDATION,A,15034,19.573600494666483,0,N,10
42,69390,OWN,37,PERSONAL,C,19265,14.330641901998609,0,N,4
51,52275,OTHER,13,HOMEIMPROVEMENT,C,31620,12.363920575329674,0,N,25
56,92379,MORTGAGE,4,DEBTCONSOLIDATION,D,17356,18.04520939394603,0,N,25
31,21105,OTHER,29,MEDICAL,A,24740,15.753270349660216,1,N,4
68,136074,MORTGAGE,3,PERSONAL,C,23335,7.720882002444397,0,N,12
32,79896,OWN,14,PERSONAL,A,7870,5.109384567378076,0,N,25
42,63209,OWN,38,EDUCATION,F,3162,19.731954541875083,0,N,7
44,117175,RENT,34,PERSONAL,C,7582,14.438240661546748,0,N,26
54,62487,OTHER,9,VENTURE,A,30581,12.156113516738866,0,N,2
60,38051,OTHER,1,MEDICAL,A,25421,19.1698421405345,1,N,10
49,114244,RENT,23,VENTURE,C,3982,10.538114803971553,0,N,25
36,120995,OWN,27,PERSONAL,B,26451,15.838289254958836,0,N,13
68,142444,OWN,21,PERSONAL,C,25255,15.051714144746565,0,N,14
39,97400,OTHER,31,VENTURE,A,4515,15.155321695050233,0,N,15
67,120300,MORTGAGE,30,EDUCATION,C,17411,15.156990404349825,0,N,27
44,86961,OWN,18,PERSONAL,A,1635,5.156409955497495,0,Y,9
41,80156,RENT,20,VENTURE,B,34354,17.364530663949502,1,N,25
32,134682,RENT,2,VENTURE,F,4622,18.84430918801853,0,N,16
38,77175,RENT,5,MEDICAL,C,24799,11.74024078287571,0,N,11
68,26849,OTHER,31,EDUCATION,A,31649,13.407254423969384,1,Y,24
55,121551,OTHER,1,HOMEIMPROVEMENT,G,20854,9.870734983058608,1,N,20
31,38976,OTHER,23,VENTURE,A,21098,16.77608168578555,1,N,7
60,119794,OTHER,26,MEDICAL,C,13201,16.049019814784316,0,N,17
38,135912,RENT,8,HOMEIMPROVEMENT,B,4470,16.07751520459987,0,N,11
31,137275,RENT,12,MEDICAL,A,26858,16.023842691738132,0,Y,25
28,76866,OTHER,13,MEDICAL,A,7900,8.27815840717596,0,N,14
26,137752,OTHER,10,DEBTCONSOLIDATION,A,31705,6.6878418262724395,0,N,9
47,67078,RENT,13,EDUCATION,E,9582,9.661313702875114,0,N,5
33,142492,OTHER,15,PERSONAL,E,7132,13.630688901581896,0,N,9
50,51113,OTHER,9,EDUCATION,B,28266,10.992850550789493,0,N,9
38,135520,OTHER,19,HOMEIMPROVEMENT,A,21488,8.738687544043373,0,Y,12
66,35401,OTHER,15,DEBTCONSOLIDATION,E,15453,5.334331509698629,0,Y,2
35,32884,OWN,33,EDUCATION,B,4538,6.816996794843375,0,N,12
24,104360,OTHER,15,PERSONAL,B,16191,6.579978459039506,0,N,6
54,57563,RENT,13,EDUCATION,B,3747,19.349588417105252,1,N,24
31,54414,RENT,27,EDUCATION,B,19058,16.682374452543655,1,N,16
44,36142,RENT,17,EDUCATION,B,10123,6.841277911575912,0,N,25
40,132610,RENT,25,VENTURE,C,25700,12.008159586888349,0,N,10
55,135128,OTHER,37,VENTURE,B,32047,14.817291044980326,0,N,12
42,91492,OWN,6,EDUCATION,E,14304,19.41550182085943,0,N,12
35,99464,MORTGAGE,33,PERSONAL,B,3865,9.034458742117112,0,N,16
58,95257,MORTGAGE,6,PERSONAL,C,25834,8.960700998795456,0,N,13
64,96693,MORTGAGE,32,PERSONAL,A,12860,13.523864772004613,0,N,15
61,55135,MORTGAGE,34,PERSONAL,D,12325,17.860667503768184,0,Y,7
58,92232,RENT,38,DEBTCONSOLIDATION,A,29950,9.194317671670577,0,N,17
33,47862,OTHER,20,DEBTCONSOLIDATION,A,34914,6.887378604563267,0,N,27
50,25190,OTHER,27,MEDICAL,D,22068,8.991952505786697,1,N,14
24,90199,MORTGAGE,31,EDUCATION,A,27895,11.73600924370151,0,N,6
54,125366,MORTGAGE,15,EDUCATION,C,12532,10.399299596138192,0,Y,25
42,24331,OWN,9,MEDICAL,G,1892,17.9181948408344,1,N,23
48,144184,OWN,22,PERSONAL,B,9038,19.144182017611634,0,N,19
62,72186,OWN,14,HOMEIMPROVEMENT,A,34127,10.676748042694392,0,Y,10
30,64648,RENT,5,HOMEIMPROVEMENT,B,18872,17.35131955213744,1,N,13
37,48549,OTHER,32,MEDICAL,D,23144,6.0291695352572825,0,N,10
66,101782,RENT,38,HOMEIMPROVEMENT,B,15371,13.305549720796085,0,N,18
31,45761,RENT,11,VENTURE,C,22339,17.47555514669584,1,N,26
28,23262,OTHER,35,EDUCATION,D,23058,11.279348668945246,1,N,22
29,131624,OWN,30,HOMEIMPROVEMENT,B,29434,7.15150753697232,0,N,15
63,71259,OTHER,9,DEBTCONSOLIDATION,D,23648,9.26135110342921,0,N,26
36,92572,MORTGAGE,33,DEBTCONSOLIDATION,B,7335,12.378614494639937,0,N,28
57,144720,OWN,9,VENTURE,B,12739,17.65246018986765,0,N,14
26,73472,OTHER,10,EDUCATION,C,18950,16.228959078354922,0,N,6
65,107858,RENT,13,VENTURE,A,34247,6.25363308732668,0,N,11
32,104667,OTHER,2,EDUCATION,A,6192,13.192360162119241,0,N,23
59,24677,OWN,32,EDUCATION,C,24942,18.08526180192981,1,Y,10
61,93508,MORTGAGE,6,HOMEIMPROVEMENT,C,8097,13.6566535769858,0,Y,14
28,100865,RENT,3,DEBTCONSOLIDATION,B,34867,5.974063339946722,0,N,8
69,122568,MORTGAGE,38,MEDICAL,D,15302,17.346804714059445,0,N,15
46,121437,MORTGAGE,9,HOMEIMPROVEMENT,B,26051,18.60154546366091,0,N,29
21,129916,RENT,14,PERSONAL,E,18300,10.837834258543833,0,N,5
24,70617,OTHER,15,VENTURE,C,11401,9.652053131342608,0,N,23
48,106029,OTHER,37,PERSONAL,B,10551,13.150259504727376,0,N,9
56,38595,MORTGAGE,3,EDUCATION,B,19605,19.76132113369369,1,N,6
57,107459,OTHER,3,HOMEIMPROVEMENT,C,12013,17.56196385002613,0,N,14
38,80148,OWN,35,PERSONAL,E,9894,17.16583688406363,0,N,21
27,66926,MORTGAGE,26,PERSONAL,A,17501,7.897152746634072,0,N,24
67,95271,MORTGAGE,21,DEBTCONSOLIDATION,B,20647,18.427480631468356,0,N,29
64,54457,MORTGAGE,21,PERSONAL,A,5667,13.339185994419596,0,N,20
20,62531,OWN,16,DEBTCONSOLIDATION,A,16500,18.753179827416588,0,Y,21
41,93263,MORTGAGE,33,DEBTCONSOLIDATION,C,24182,14.775659911801217,0,N,16
36,93300,OTHER,31,EDUCATION,A,29784,17.51250672987816,0,Y,8
26,148027,OTHER,5,DEBTCONSOLIDATION,C,10559,7.482885759472422,0,Y,28
44,83171,OTHER,32,EDUCATION,E,34814,15.597821953989365,0,N,22
64,139229,OTHER,7,DEBTCONSOLIDATION,F,29910,8.858782051986767,0,N,18
23,146159,MORTGAGE,35,DEBTCONSOLIDATION,A,21187,7.533532954727208,0,Y,7
55,138229,OWN,4,EDUCATION,C,26181,13.609734936748408,0,Y,15
25,65771,RENT,4,PERSONAL,E,3169,14.041116707016734,0,N,15
50,113135,OTHER,9,VENTURE,A,6419,12.359267111768034,0,N,26
38,86354,RENT,39,HOMEIMPROVEMENT,B,34330,6.335612076504363,0,Y,11
63,132743,RENT,6,HOMEIMPROVEMENT,E,7460,8.671235360037844,0,N,15
58,133381,MORTGAGE,11,EDUCATION,A,21384,8.531763321387176,0,N,20
46,57289,OTHER,29,PERSONAL,F,9211,9.705530900203154,0,N,21
29,53892,OTHER,24,VENTURE,B,21344,14.420981049962128,0,N,12
